tweet_id,translated_thai,true_text_info,true_text_human,agent1_predicted_info,agent2_predicted_category,final_predicted_info,final_predicted_category,tweet_text_char_count,translated_thai_char_count,token_in_use,token_out_use,agent1_latency_seconds,agent2_latency_seconds,latency_seconds,temperature
916160388168691713,ความสงบก่อนพายุจะมา #PuberMe #บริจาคช่วยเปอร์โตริโก,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,125,51,587,27,1.2562954425811768,0.0,1.2562954425811768,0.0
909754715180867584,ผู้ประสบภัยพายุต้องการความช่วยเหลือด่วน พวกเขาไม่สามารถฟื้นตัวได้ด้วยตัวเอง ช่วยกันบริจาคอุปกรณ์ทางการแพทย์ได้ที่ https://t.co/BzXy6jyKIR #IrmaRecovery #IrmaVictims,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,143,164,2251,54,1.2663309574127197,0.49904966354370117,1.765380620956421,0.0
911648744675860480,หน่วยยามฝั่งเอาถังน้ำ 450 ลิตรกับของใช้จำเป็นไปส่งให้ชาวบ้านที่อ่าวคอรัลเบย์หลังพายุมาเรียถล่มแล้ว,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,122,98,2211,54,1.2522835731506348,0.3383307456970215,1.5906143188476562,0.0
909827798365335552,ทีมงานจาก Leon County กำลังเร่งเคลียร์เศษซากปรักหักพังหลังพายุเออร์มาผ่านไปแล้วนะ,informative,rescue_volunteering_or_donation_effort,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,120,81,2173,50,1.2523014545440674,0.46997666358947754,1.722278118133545,0.0
922977684728061952,เกิดไฟป่าที่เขตเวนทูรา รัฐแคลิฟอร์เนีย https://t.co/OyzWj7Uhqx https://t.co/UD3UhhK1Se,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,98,86,2185,50,1.2493090629577637,0.4709601402282715,1.7202692031860352,0.0
927716079161565185,FEMA โจมตีเชฟชื่อดังที่ทำอาหารแจกผู้ประสบภัยในเปอร์โตริโกไปหลายล้านมื้อ https://t.co/Gu5TFoo9bQ https://t.co/b14sJyPBFY,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,119,119,2217,54,0.29817914962768555,0.3897242546081543,0.6879034042358398,0.0
909116676662206464,เงินบริจาคจาก Austin Bakes เอาไปทำอะไรบ้าง? เงินทั้งหมด 100% มอบให้ @Americares เพื่อช่วยเหลือผู้ประสบภัยพายุเฮอริเคน Harvey! https://t.co/dBbWFpTOjD,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,111,149,2233,54,0.346560001373291,0.3648078441619873,0.7113678455352783,0.0
909445607550459904,ที่ทำการไปรษณีย์ที่เล็กที่สุดในประเทศรอดจากพายุเฮอริเคนเออร์มามาได้ https://t.co/NhXc3OyV37 https://t.co/QDYuxyetc3,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,101,115,2213,50,0.2863924503326416,0.4047572612762451,0.6911497116088867,0.0
905292553444052994,รีทวีต @defendernetwork: วิธีรับมือกับความรู้สึกผิดที่รอดชีวิตมาได้จากเหตุพายุเฮอริเคนฮาร์วีย์ https://t.co/6PXPVmM3lf https://t.co/va0kGQd02v,informative,affected_individuals,informative,other_relevant_information,informative,other_relevant_information,119,142,2259,48,0.28638482093811035,0.28716349601745605,0.5735483169555664,0.0
911883799247638528,ค่าความกดอากาศตอนพายุเฮอริเคนมาเรียพัดผ่านเปอร์โตริโกเมื่อช่วงต้นสัปดาห์ที่ผ่านมา https://t.co/9O3cAT85eA,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,100,105,2211,48,0.2615227699279785,0.382983922958374,0.6445066928863525,0.0
910244526392008704,ตรงจุดที่ต้นไม้เคยล้มทับบ้านเราตอนพายุเออร์มาเข้า วันนี้มีกระต่ายแวะมาหาด้วย,informative,infrastructure_and_utility_damage,informative,other_relevant_information,informative,other_relevant_information,144,76,2177,48,0.4362375736236572,0.3855552673339844,0.8217928409576416,0.0
907879466394718210,ประกาศเตือนภัยพายุทอร์นาโด พื้นที่เอ็กซ์มอร์ เบลล์เฮเวน และบอสตัน ถึงเวลา 16.00 น. ตามเวลา EDT https://t.co/59Ml0EU5sJ,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,124,118,2231,48,0.2699768543243408,0.2939116954803467,0.5638885498046875,0.0
904476857109590016,"RT @CBSDenver: กลุ่ม Colorado Feeding Kids ช่วยจัดหาอาหาร 50,000 มื้อให้ผู้ประสบภัยพายุฮาร์วีย์ https://t.co/18BksTotkr https://t.co/TK8uW9jyXi",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,143,2237,54,0.45783519744873047,0.49076104164123535,0.9485962390899658,0.0
919571896672206848,คู่รักรอดตายปาฏิหาริย์จากไฟป่าที่แคลิฟอร์เนีย หลังลงไปแช่ตัวในสระน้ำบ้านเพื่อนบ้านนานถึง 6 ชั่วโมง https://t.co/4GkwoSIuWx https://t.co/dBSIQ7Fl7p,informative,missing_or_found_people,informative,affected_individuals,informative,affected_individuals,135,146,2257,47,0.3791031837463379,0.38107919692993164,0.7601823806762695,0.0
920143388590080001,ที่แคลิฟอร์เนียก็เหมือนกัน ไฟป่าที่ต้นไม้ยังยืนต้นอยู่ แต่รถกลับถูกเผาจนล้อละลาย มันไม่สมเหตุสมผลเลย,informative,vehicle_damage,informative,vehicle_damage,informative,vehicle_damage,140,100,2209,46,0.37559008598327637,0.30961084365844727,0.6852009296417236,0.0
930262966460485632,ส่งกำลังใจให้ผู้ประสบภัยแผ่นดินไหวขนาด 7.3 ในอิหร่าน และขนาด 6.5 ในอิรักด้วยครับ https://t.co/p0460HFtep,informative,injured_or_dead_people,informative,other_relevant_information,informative,other_relevant_information,98,104,2199,48,0.322598934173584,0.3426942825317383,0.6652932167053223,0.0
911874793707905024,อัปเดตเส้นทางพายุ Maria กับ Lee จาก ECMWF ล่าสุดถึงวันที่ 5 ดูได้ที่นี่เลย --> https://t.co/cstgdpxl90 https://t.co/xCsgk4LfCc,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,123,126,2217,48,0.3502161502838135,0.32512950897216797,0.6753456592559814,0.0
904397842386739200,ผู้ประสบภัยสูงอายุจากพายุฮาร์วีย์ต้องการความช่วยเหลือเป็นพิเศษ,informative,affected_individuals,informative,affected_individuals,informative,affected_individuals,128,62,2157,47,0.3560786247253418,0.348299503326416,0.7043781280517578,0.0
904429898944667648,กรมอุตุนิยมวิทยาแจ้งว่า เหตุที่เกิดขึ้นที่แซนฟอร์ดและแองเจียร์เป็นลมกระโชกแรง (microburst) ไม่ใช่ทอร์นาโด,informative,infrastructure_and_utility_damage,informative,other_relevant_information,informative,other_relevant_information,136,105,2219,48,0.3189821243286133,0.3189220428466797,0.637904167175293,0.0
928811568921444352,ไฟดับอีกแล้ว,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,79,12,2105,50,0.3998560905456543,0.44718360900878906,0.8470396995544434,0.0
910114199413694464,#คลิปจากเหตุการณ์: Kyle Hutton และ Roger Creager แต่งเพลงใหม่เพื่อระดมทุนช่วยเหลือผู้ประสบภัยพายุเฮอริเคน Harvey https://t.co/UqiAWl4UPW,not_informative,not_humanitarian,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,120,136,2213,54,0.3265683650970459,0.3738362789154053,0.7004046440124512,0.0
905664032949993472,นี่เราคิดไปเองหรือเปล่าว่าพายุฮาร์วีย์กับเออร์มาเหมือนจ้องจะถล่มแต่รัฐที่คนไม่เชื่อเรื่องโลกร้อนกันนะ? https://t.co/wMbeUFKAiI,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,112,126,629,27,0.39404892921447754,0.0,0.39404892921447754,0.0
910231852681703424,ที่พักแบบเบดแอนด์เบรกฟาสต์ในเซนต์ออกัสตินกำลังเร่งเก็บกวาดซากความเสียหายหลังพายุเออร์มาพัดถล่ม,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,144,94,2199,50,0.3644444942474365,0.3708035945892334,0.7352480888366699,0.0
876655110645989376,JDT สั่งย้าย Mora กลับไปคุม JDT II อ้างว่าตอนแรกเป็นแค่โค้ชขัดตาทัพเฉยๆ,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,123,71,601,27,0.3791697025299072,0.0,0.3791697025299072,0.0
910682398907617280,@Univision ย้ายผู้ประกาศข่าวหลักทุกคนไปที่เม็กซิโกซิตี้แล้ว #แผ่นดินไหว https://t.co/SqAOCAL55W,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,90,95,2185,48,0.30986547470092773,0.3330209255218506,0.6428864002227783,0.0
910682398907617280,@Univision ย้ายผู้ประกาศข่าวหลักทุกคนไปที่เม็กซิโกซิตี้แล้ว #แผ่นดินไหว https://t.co/SqAOCAL55W,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,90,95,2185,48,0.4001498222351074,0.30995607376098633,0.7101058959960938,0.0
914889010501300224,ภาพถ่ายจาก NASA เผยให้เห็นสภาพเปอร์โตริโกหลังพายุมาเรียพัดถล่มจนไฟฟ้าดับทั้งเกาะ https://t.co/QECgarGMZN https://t.co/OsHzPZFp4e,informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,119,128,2219,50,0.36121058464050293,0.37131190299987793,0.7325224876403809,0.0
905161596519018497,#ด่วน ประกาศเตือนภัยพายุทอร์นาโดในพื้นที่เขตอดัมส์และยอร์ก รัฐเพนซิลเวเนีย ถึงเวลา 16.45 น. ตามเวลาท้องถิ่น https://t.co/2xT9ZnAi8e … https://t.co/ZAATXXrFFB,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,130,157,2277,48,0.3345317840576172,0.3446066379547119,0.6791384220123291,0.0
911908841675264002,แผ่นดินไหวเม็กซิโก: กองทัพเรือยืนยันว่าไม่มีเด็กสูญหายในโรงเรียนที่พังถล่มลงมา https://t.co/ITfTalpgxz https://t.co/uOOigR1YhG,informative,missing_or_found_people,informative,other_relevant_information,informative,other_relevant_information,113,126,2227,48,0.31299710273742676,0.37734460830688477,0.6903417110443115,0.0
930496036216496129,น่าเศร้ามากที่ได้ข่าวครอบครัวในอิหร่านกับอิรักต้องสูญเสียคนในครอบครัวไปเยอะมากจากเหตุแผ่นดินไหว 💔,informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,125,97,2191,49,0.3740077018737793,0.42899107933044434,0.8029987812042236,0.0
910262990540242944,"เมืองนี้ถูกออกแบบมาให้ใช้รถยนต์เป็นหลัก แล้วถ้าพายุทำลายรถไป 250,000 คันแบบนี้ จะเกิดอะไรขึ้นต่อ #Harvey",informative,vehicle_damage,informative,vehicle_damage,informative,vehicle_damage,128,104,2207,46,0.3297548294067383,0.40737247467041016,0.7371273040771484,0.0
911980209175281664,ตอนนี้อยู่ที่สนามบิน PHX กำลังเตรียมโหลดของขึ้นเครื่องไปเม็กซิโก #แผ่นดินไหวเม็กซิโก,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,97,84,2177,48,0.3282930850982666,0.3354976177215576,0.6637907028198242,0.0
927214532669435906,@DrTorresLSU พวกเราบางคนในเกาะเวียเกสไม่มีไฟฟ้าใช้มา 61 วันแล้ว!! ช่วยด้วย! https://t.co/j2o3gjwXxb,informative,other_relevant_information,informative,affected_individuals,informative,affected_individuals,119,99,2193,47,0.3460555076599121,0.3524012565612793,0.6984567642211914,0.0
904686036219027461,RT @NewsChannel8: มูลนิธิในเวอร์จิเนียกำลังรวบรวมของบริจาคเพื่อช่วยเหลือผู้หญิงที่ได้รับผลกระทบจากพายุ #Harvey https://t.co/1RtmkEKKHT https://t.co/Yux3ZynwT3,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,158,2245,54,0.30471158027648926,0.3699226379394531,0.6746342182159424,0.0
909813105210802176,บ้านเพื่อนแม่พังเพราะพายุ Irma แต่แม่ดันเผลอโพสต์รูปกิฟเด็กเต้นยั่วซะงั้น https://t.co/2VkwWfIwJQ,not_informative,not_humanitarian,informative,affected_individuals,informative,affected_individuals,146,97,2209,47,0.325026273727417,0.3073441982269287,0.6323704719543457,0.0
917932273407754240,พิพิธภัณฑ์ PEANUTS ของชูลซ์ปิดให้บริการแล้ว เพราะไฟป่ากำลังลามเข้ามาใกล้,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,132,72,2175,50,0.32407379150390625,0.34723544120788574,0.671309232711792,0.0
906713677818187777,แถมพายุฮาร์วีย์อีก แต่ก็นะ ในยุคทรัมป์นี่นักวิทยาศาสตร์เขาบอกว่าโลกร้อนไม่มีจริง https://t.co/5wyWdu57Rt,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,117,104,624,27,0.30005550384521484,0.0,0.30005550384521484,0.0
